group	fill	clickSelects
1	#FFFFFF	50
2	#FFFFFF	50
3	#FFFFFF	50
4	#FFFFFF	50
5	#FFFFFF	50
6	#FFFFFF	50
7	#FFFFFF	50
8	#FFFFFF	50
9	#FFFFFF	50
10	#FFFFFF	50
11	#FFFFFF	50
12	#FFFFFF	50
13	#FFFFFF	50
14	#FFFFFF	50
15	#FFFFFF	2788
16	#FFFFFF	2788
17	#FFFFFF	50
18	#FFFFFF	50
19	#FFFFFF	50
20	#FFFFFF	2788
21	#FFFFFF	50
22	#FFFFFF	50
23	#FFFFFF	50
24	#FFFFFF	50
25	#FFFFFF	50
26	#FFFFFF	50
27	#FFFFFF	50
28	#FFFFFF	50
29	#FFFFFF	28
30	#FFFFFF	28
31	#FFFFFF	28
32	#FFFFFF	192
33	#FFFFFF	28
34	#FFFFFF	192
35	#FFFFFF	28
36	#FFFFFF	50
39	#FFFFFF	192
40	#FFFFFF	192
41	#FFFFFF	192
42	#FFFFFF	192
43	#FFFFFF	192
44	#FFFFFF	192
45	#FFFFFF	312
46	#FFFFFF	50
47	#FFFFFF	50
48	#FFFFFF	1943
49	#FFFFFF	1943
50	#FFFFFF	50
51	#FFFFFF	50
52	#FFFFFF	50
53	#FFFFFF	50
54	#FFFFFF	1943
55	#FFFFFF	50
56	#FFFFFF	50
57	#FFFFFF	50
58	#FFFFFF	50
59	#FFFFFF	50
60	#FFFFFF	50
61	#FFFFFF	50
62	#FFFFFF	50
63	#FFFFFF	50
64	#FFFFFF	50
65	#FFFFFF	2788
66	#FFFFFF	2788
67	#FFFFFF	50
68	#FFFFFF	50
69	#FFFFFF	50
70	#FFFFFF	50
71	#FFFFFF	50
72	#FFFFFF	50
73	#FFFFFF	50
74	#FFFFFF	50
75	#FFFFFF	50
76	#FFFFFF	50
77	#FFFFFF	380
78	#FFFFFF	50
79	#FFFFFF	380
80	#FFFFFF	28
81	#FFFFFF	28
82	#FFFFFF	28
83	#FFFFFF	28
84	#FFFFFF	28
85	#FFFFFF	192
86	#FFFFFF	50
87	#FFFFFF	192
88	#FFFFFF	192
91	#FFFFFF	312
93	#FFFFFF	312
94	#FFFFFF	192
95	#FFFFFF	192
96	#FFFFFF	312
97	#FFFFFF	50
98	#FFFFFF	50
99	#FFFFFF	50
100	#FFFFFF	1943
101	#FFFFFF	50
102	#FFFFFF	50
103	#FFFFFF	50
104	#FFFFFF	50
105	#FFFFFF	50
106	#FFFFFF	50
107	#FFFFFF	50
108	#FFFFFF	50
109	#FFFFFF	50
110	#FFFFFF	50
111	#FFFFFF	50
112	#FFFFFF	50
113	#FFFFFF	2788
114	#FFFFFF	2788
115	#FFFFFF	50
116	#FFFFFF	50
117	#FFFFFF	50
118	#FFFFFF	50
119	#FFFFFF	50
120	#FFFFFF	50
121	#FFFFFF	50
122	#FFFFFF	50
123	#FFFFFF	50
124	#FFFFFF	50
125	#FFFFFF	50
126	#FFFFFF	50
127	#FFFFFF	380
128	#FFFFFF	380
129	#FFFFFF	50
130	#FFFFFF	380
131	#FFFFFF	380
132	#FFFFFF	28
133	#FFFFFF	28
134	#FFFFFF	380
