group	label	showSelected1
1	Cluster 6: 1992/8241 pixels shown, logFC -5.0 to 4.4, log10(p) 0.0 to 4.5	6
1	Cluster 54: 53/20901 pixels shown, logFC -4.9 to 5.1, log10(p) 0.0 to 5.9	54
1	Cluster 119: 177/4341 pixels shown, logFC -4.8 to 4.7, log10(p) 0.0 to 3.4	119
1	Cluster 146: 1345/3921 pixels shown, logFC -4.8 to 4.4, log10(p) 0.0 to 3.5	146
1	Cluster 195: 999/4781 pixels shown, logFC -4.4 to 5.3, log10(p) 0.0 to 4.9	195
1	Cluster 508: 111/361 pixels shown, logFC -4.4 to 2.0, log10(p) 0.0 to 2.3	508
1	Cluster 528: 4/502 pixels shown, logFC -3.1 to 3.1, log10(p) 0.0 to 2.4	528
1	Cluster 644: 75/156 pixels shown, logFC -1.7 to 2.9, log10(p) 0.0 to 2.0	644
1	Cluster 1186: 24/147 pixels shown, logFC -1.8 to 4.4, log10(p) 0.0 to 2.3	1186
1	Cluster 1429: 69/73 pixels shown, logFC -4.2 to 1.1, log10(p) 0.0 to 2.0	1429
1	Cluster 2270: 1/61 pixels shown, logFC -1.3 to 2.9, log10(p) 0.0 to 2.0	2270
1	Cluster 2371: 21/22 pixels shown, logFC -0.1 to 4.2, log10(p) 0.0 to 2.0	2371
1	Cluster 3279: 26/26 pixels shown, logFC -3.1 to 0.2, log10(p) 0.0 to 1.4	3279
