xmin	xmax	ymin	ymax	showSelected1	row_in_group	na_group
-44.45	-43.55	-0.244693246871675	0	17700,0	2	1
-43.45	-42.55	-0.0415421247276964	0	17700,0	3	1
-42.45	-41.55	-0.648462434773798	0	17700,0	4	1
-40.45	-39.55	-2.14853842646537	0	17700,0	6	2
-39.45	-38.55	-1.29185875677593	0	17700,0	7	2
-38.45	-37.55	-0.258371751355185	0	17700,0	8	2
-37.45	-36.55	-1.37190333856832	0	17700,0	9	2
-34.45	-33.55	-1.25335629971123	0	17700,0	12	4
-33.45	-32.55	-1.06591012715943	0	17700,0	13	4
-26.45	-25.55	-2.93277268351994	0	17700,0	20	10
-23.45	-22.55	-0.744718577435534	0	17700,0	23	12
-22.45	-21.55	-0.36324028572876	0	17700,0	24	12
-21.45	-20.55	-1.24271746289072	0	17700,0	25	12
-20.45	-19.55	-0.698616951213334	0	17700,0	26	12
-19.45	-18.55	-0.163635442524951	0	17700,0	27	12
-18.45	-17.55	-1.45346775419221	0	17700,0	28	12
-17.45	-16.55	-0.343989057196413	0	17700,0	29	12
-2.45	-1.55	-0.0491412938852019	0	17700,0	44	26
2.55	3.45	-0.328790718881402	0	17700,0	49	30
3.55	4.45	-1.38710167688333	0	17700,0	50	30
-44.45	-43.55	-0.244693246871675	0	17700,50	53	32
-43.45	-42.55	-0.0415421247276964	0	17700,50	54	32
-42.45	-41.55	-0.648462434773798	0	17700,50	55	32
-40.45	-39.55	-2.14853842646537	0	17700,50	57	33
-39.45	-38.55	-1.29185875677593	0	17700,50	58	33
-38.45	-37.55	-0.258371751355185	0	17700,50	59	33
-37.45	-36.55	-1.37190333856832	0	17700,50	60	33
-34.45	-33.55	-1.25335629971123	0	17700,50	63	35
-33.45	-32.55	-1.06591012715943	0	17700,50	64	35
-26.45	-25.55	-2.93277268351994	0	17700,50	71	41
-23.45	-22.55	-0.744718577435534	0	17700,50	74	43
-22.45	-21.55	-0.36324028572876	0	17700,50	75	43
-21.45	-20.55	-1.24271746289072	0	17700,50	76	43
-20.45	-19.55	-0.698616951213334	0	17700,50	77	43
-19.45	-18.55	-0.163635442524951	0	17700,50	78	43
-18.45	-17.55	-1.45346775419221	0	17700,50	79	43
-17.45	-16.55	-0.343989057196413	0	17700,50	80	43
-2.45	-1.55	-0.0491412938852019	0	17700,50	95	57
2.55	3.45	-0.328790718881402	0	17700,50	100	61
3.55	4.45	-1.38710167688333	0	17700,50	101	61
-44.45	-43.55	-0.246719691980343	0	17750,50	103	62
-42.45	-41.55	-0.183899893611632	0	17750,50	105	63
-41.45	-40.55	-0.0947363088302346	0	17750,50	106	63
-37.45	-36.55	-0.39059729469578	0	17750,50	110	66
-36.45	-35.55	-0.051674350271037	0	17750,50	111	66
-35.45	-34.55	-0.687978114392826	0	17750,50	112	66
-34.45	-33.55	-0.792846648766402	0	17750,50	113	66
-31.45	-30.55	-0.638330209230458	0	17750,50	116	68
-30.45	-29.55	-0.0942296975530675	0	17750,50	117	68
-26.45	-25.55	-0.265464309235524	0	17750,50	121	71
-19.45	-18.55	-0.995997770910381	0	17750,50	128	77
-5.45	-4.55	-1.03247378286641	0	17750,50	141	89
-0.45	0.45	-1.7270378438624	0	17750,50	146	93
-44.45	-43.55	-0.246719691980343	0	17750,100	151	97
-42.45	-41.55	-0.183899893611632	0	17750,100	153	98
-41.45	-40.55	-0.0947363088302346	0	17750,100	154	98
-37.45	-36.55	-0.39059729469578	0	17750,100	158	101
-36.45	-35.55	-0.051674350271037	0	17750,100	159	101
-35.45	-34.55	-0.687978114392826	0	17750,100	160	101
-34.45	-33.55	-0.792846648766402	0	17750,100	161	101
-31.45	-30.55	-0.638330209230458	0	17750,100	164	103
-30.45	-29.55	-0.0942296975530675	0	17750,100	165	103
-26.45	-25.55	-0.265464309235524	0	17750,100	169	106
-19.45	-18.55	-0.995997770910381	0	17750,100	176	112
-5.45	-4.55	-1.03247378286641	0	17750,100	189	124
-0.45	0.45	-1.7270378438624	0	17750,100	194	128
-41.45	-40.55	-0.231521353665333	0	17800,100	203	136
-40.45	-39.55	-0.218856071736157	0	17800,100	204	136
-39.45	-38.55	-1.31364304169411	0	17800,100	205	136
-35.45	-34.55	-0.398196463853285	0	17800,100	209	139
-34.45	-33.55	-0.284208926490704	0	17800,100	210	139
-33.45	-32.55	-1.46106692334971	0	17800,100	211	139
-32.45	-31.55	-0.374892345103602	0	17800,100	212	139
-27.45	-26.55	-0.948882922133847	0	17800,100	217	143
-26.45	-25.55	-1.84153199250215	0	17800,100	218	143
-25.45	-24.55	-0.606920310046102	0	17800,100	219	143
-24.45	-23.55	-1.17635138558184	0	17800,100	220	143
-23.45	-22.55	-0.19099245149197	0	17800,100	221	143
-22.45	-21.55	-0.494452606515021	0	17800,100	222	143
-18.45	-17.55	-0.634783930290288	0	17800,100	226	146
-17.45	-16.55	-0.696590506104666	0	17800,100	227	146
-12.45	-11.55	-0.73509296316936	0	17800,100	232	150
-11.45	-10.55	-1.83291960079031	0	17800,100	233	150
-3.45	-2.55	-0.354121282739754	0	17800,100	241	157
-2.45	-1.55	-0.512690612493034	0	17800,100	242	157
-0.45	0.45	-1.70576017022139	0	17800,100	244	158
3.55	4.45	-0.888089568873803	0	17800,100	248	161
-41.45	-40.55	-0.231521353665333	0	17800,150	254	166
-40.45	-39.55	-0.218856071736157	0	17800,150	255	166
-39.45	-38.55	-1.31364304169411	0	17800,150	256	166
-35.45	-34.55	-0.398196463853285	0	17800,150	260	169
-34.45	-33.55	-0.284208926490704	0	17800,150	261	169
-33.45	-32.55	-1.46106692334971	0	17800,150	262	169
-32.45	-31.55	-0.374892345103602	0	17800,150	263	169
-27.45	-26.55	-0.948882922133847	0	17800,150	268	173
-26.45	-25.55	-1.84153199250215	0	17800,150	269	173
-25.45	-24.55	-0.606920310046102	0	17800,150	270	173
-24.45	-23.55	-1.17635138558184	0	17800,150	271	173
-23.45	-22.55	-0.19099245149197	0	17800,150	272	173
-22.45	-21.55	-0.494452606515021	0	17800,150	273	173
-18.45	-17.55	-0.634783930290288	0	17800,150	277	176
-17.45	-16.55	-0.696590506104666	0	17800,150	278	176
-12.45	-11.55	-0.73509296316936	0	17800,150	283	180
-11.45	-10.55	-1.83291960079031	0	17800,150	284	180
-3.45	-2.55	-0.354121282739754	0	17800,150	292	187
-2.45	-1.55	-0.512690612493034	0	17800,150	293	187
-0.45	0.45	-1.70576017022139	0	17800,150	295	188
3.55	4.45	-0.888089568873803	0	17800,150	299	191
-41.45	-40.55	-0.051674350271037	0	17850,150	304	195
-38.45	-37.55	-0.597801307057095	0	17850,150	307	197
-36.45	-35.55	-0.85617305841228	0	17850,150	309	198
-35.45	-34.55	-0.196565175540808	0	17850,150	310	198
-26.45	-25.55	-0.374892345103602	0	17850,150	319	206
-23.45	-22.55	-0.701656618876336	0	17850,150	322	208
-21.45	-20.55	-1.19408278028269	0	17850,150	324	209
-20.45	-19.55	-0.158062718476113	0	17850,150	325	209
-19.45	-18.55	-0.051674350271037	0	17850,150	326	209
-18.45	-17.55	-1.2584224124829	0	17850,150	327	209
-17.45	-16.55	-0.857186280966614	0	17850,150	328	209
-16.45	-15.55	-0.474694766705507	0	17850,150	329	209
-15.45	-14.55	-0.882010233547799	0	17850,150	330	209
-14.45	-13.55	-2.16069709711738	0	17850,150	331	209
-13.45	-12.55	-2.3709407771417	0	17850,150	332	209
-12.45	-11.55	-0.864278838846953	0	17850,150	333	209
-11.45	-10.55	-1.15051421044632	0	17850,150	334	209
-7.45	-6.55	-0.612493034094939	0	17850,150	338	212
-6.45	-5.55	-0.336389888038908	0	17850,150	339	212
-5.45	-4.55	-0.421500582602969	0	17850,150	340	212
-4.45	-3.55	-0.328790718881402	0	17850,150	341	212
-2.45	-1.55	-0.157049495921779	0	17850,150	343	213
-0.45	0.45	-0.0805511930695577	0	17850,150	345	214
0.55	1.45	-0.26951719945286	0	17850,150	346	214
1.55	2.45	-1.96109225391357	0	17850,150	347	214
3.55	4.45	-0.6515021024368	0	17850,150	349	215
-41.45	-40.55	-0.051674350271037	0	17850,200	353	218
-38.45	-37.55	-0.597801307057095	0	17850,200	356	220
-36.45	-35.55	-0.85617305841228	0	17850,200	358	221
-35.45	-34.55	-0.196565175540808	0	17850,200	359	221
-26.45	-25.55	-0.374892345103602	0	17850,200	368	229
-23.45	-22.55	-0.701656618876336	0	17850,200	371	231
-21.45	-20.55	-1.19408278028269	0	17850,200	373	232
-20.45	-19.55	-0.158062718476113	0	17850,200	374	232
-19.45	-18.55	-0.051674350271037	0	17850,200	375	232
-18.45	-17.55	-1.2584224124829	0	17850,200	376	232
-17.45	-16.55	-0.857186280966614	0	17850,200	377	232
-16.45	-15.55	-0.474694766705507	0	17850,200	378	232
-15.45	-14.55	-0.882010233547799	0	17850,200	379	232
-14.45	-13.55	-2.16069709711738	0	17850,200	380	232
-13.45	-12.55	-2.3709407771417	0	17850,200	381	232
-12.45	-11.55	-0.864278838846953	0	17850,200	382	232
-11.45	-10.55	-1.15051421044632	0	17850,200	383	232
-7.45	-6.55	-0.612493034094939	0	17850,200	387	235
-6.45	-5.55	-0.336389888038908	0	17850,200	388	235
-5.45	-4.55	-0.421500582602969	0	17850,200	389	235
-4.45	-3.55	-0.328790718881402	0	17850,200	390	235
-2.45	-1.55	-0.157049495921779	0	17850,200	392	236
-0.45	0.45	-0.0805511930695577	0	17850,200	394	237
0.55	1.45	-0.26951719945286	0	17850,200	395	237
1.55	2.45	-1.96109225391357	0	17850,200	396	237
3.55	4.45	-0.6515021024368	0	17850,200	398	238
-44.45	-43.55	-0.240133745377172	0	17900,200	400	239
-43.45	-42.55	-3.70788793758549	0	17900,200	401	239
-42.45	-41.55	-2.79801408379351	0	17900,200	402	239
-40.45	-39.55	-0.447844369015654	0	17900,200	404	240
-39.45	-38.55	-0.0243173413040174	0	17900,200	405	240
-38.45	-37.55	-1.81822787375247	0	17900,200	406	240
-37.45	-36.55	-3.19013121232079	0	17900,200	407	240
-36.45	-35.55	-4.43487512032018	0	17900,200	408	240
-35.45	-34.55	-2.43578702061908	0	17900,200	409	240
-34.45	-33.55	-2.10800952429201	0	17900,200	410	240
-33.45	-32.55	-1.2138406200922	0	17900,200	411	240
-32.45	-31.55	-0.286235371599372	0	17900,200	412	240
-31.45	-30.55	-1.52743300065859	0	17900,200	413	240
-30.45	-29.55	-3.79958457875272	0	17900,200	414	240
-29.45	-28.55	-0.0278636202441866	0	17900,200	415	240
