group	label	showSelected1
1	Cluster 6: 363/8241 pixels shown, logFC -5.0 to 4.4, log10(p) 0.0 to 4.5	6
1	Cluster 53: 2739/18948 pixels shown, logFC -4.7 to 4.9, log10(p) 0.0 to 21.2	53
1	Cluster 168: 33/33 pixels shown, logFC -3.8 to 3.9, log10(p) 0.1 to 1.7	168
1	Cluster 208: 58/16133 pixels shown, logFC -4.8 to 5.1, log10(p) 0.0 to 4.0	208
1	Cluster 218: 59/1372 pixels shown, logFC -3.1 to 5.0, log10(p) 0.0 to 3.6	218
1	Cluster 363: 115/115 pixels shown, logFC -3.5 to 3.6, log10(p) 0.0 to 1.5	363
1	Cluster 368: 195/203 pixels shown, logFC -3.8 to 3.3, log10(p) 0.0 to 1.9	368
1	Cluster 453: 58/83 pixels shown, logFC -1.8 to 4.6, log10(p) 0.0 to 2.6	453
1	Cluster 518: 780/1038 pixels shown, logFC -4.0 to 3.9, log10(p) 0.0 to 3.7	518
1	Cluster 747: 61/61 pixels shown, logFC -0.2 to 3.9, log10(p) 0.0 to 1.7	747
1	Cluster 1077: 19/19 pixels shown, logFC -3.8 to 0.2, log10(p) 0.0 to 1.5	1077
1	Cluster 1091: 4/71 pixels shown, logFC -3.5 to 1.0, log10(p) 0.0 to 1.2	1091
1	Cluster 1192: 97/318 pixels shown, logFC -3.1 to 3.9, log10(p) 0.0 to 3.1	1192
1	Cluster 1955: 84/115 pixels shown, logFC -4.4 to 1.5, log10(p) 0.0 to 2.2	1955
1	Cluster 2057: 49/173 pixels shown, logFC -2.5 to 4.4, log10(p) 0.0 to 2.3	2057
1	Cluster 2092: 9/241 pixels shown, logFC -3.1 to 3.6, log10(p) 0.0 to 2.4	2092
1	Cluster 2127: 29/29 pixels shown, logFC -1.3 to 3.6, log10(p) 0.0 to 1.4	2127
1	Cluster 2286: 135/135 pixels shown, logFC -2.6 to 3.9, log10(p) 0.0 to 2.6	2286
1	Cluster 2313: 11/12 pixels shown, logFC 0.9 to 2.8, log10(p) 0.3 to 0.8	2313
1	Cluster 2604: 16/16 pixels shown, logFC -3.5 to -0.2, log10(p) 0.1 to 1.2	2604
1	Cluster 2846: 10/10 pixels shown, logFC 1.5 to 3.3, log10(p) 0.4 to 1.1	2846
1	Cluster 3254: 16/16 pixels shown, logFC 0.1 to 3.9, log10(p) 0.0 to 1.7	3254
